,Position,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature
1917,197,Qué Sabrá Neruda,Javy Ramírez,34161,2020-03-23,4huB3db25M1GuvadoVtz6r,2020,254287,Qué Sabrá Neruda,2020-02-14,209516,59,0.212,0.675,0.693,0.0,0.0855,-4.267,0.0313,0.461,124.323,4
1918,182,H.I.E.L.O.,Duki,33639,2020-03-14,6itjKRbqPMmx9fo4PDlLhm,2020,64251,H.I.E.L.O.,2020-03-05,196435,66,0.286,0.794,0.567,0.0,0.19,-7.626,0.0634,0.482,120.112,4
1919,194,H.I.E.L.O.,Duki,30612,2020-03-15,6itjKRbqPMmx9fo4PDlLhm,2020,64251,H.I.E.L.O.,2020-03-05,196435,66,0.286,0.794,0.567,0.0,0.19,-7.626,0.0634,0.482,120.112,4
1920,187,Quizas,Rich Music LTD,32997,2020-03-14,5Id5B3dxJZhPcV9GzgYZZe,2020,130812,The Academy,2019-10-11,216066,80,0.0258,0.727,0.815,0.0,0.231,-2.454,0.153,0.677,176.075,4
1921,192,Quizas,Rich Music LTD,30781,2020-03-15,5Id5B3dxJZhPcV9GzgYZZe,2020,130812,The Academy,2019-10-11,216066,80,0.0258,0.727,0.815,0.0,0.231,-2.454,0.153,0.677,176.075,4
1922,195,Quizas,Rich Music LTD,33010,2020-03-16,5Id5B3dxJZhPcV9GzgYZZe,2020,130812,The Academy,2019-10-11,216066,80,0.0258,0.727,0.815,0.0,0.231,-2.454,0.153,0.677,176.075,4
1923,200,Quizas,Rich Music LTD,34024,2020-03-18,5Id5B3dxJZhPcV9GzgYZZe,2020,130812,The Academy,2019-10-11,216066,80,0.0258,0.727,0.815,0.0,0.231,-2.454,0.153,0.677,176.075,4
1924,189,LowKey,Bryant Myers,32506,2020-03-14,3aSZoM8ZylbB0xCBkGpNTg,2020,62854,LowKey,2019-12-13,193027,61,0.144,0.764,0.693,0.0,0.254,-4.667,0.396,0.682,179.866,4
1925,199,LowKey,Bryant Myers,30348,2020-03-15,3aSZoM8ZylbB0xCBkGpNTg,2020,62854,LowKey,2019-12-13,193027,61,0.144,0.764,0.693,0.0,0.254,-4.667,0.396,0.682,179.866,4
1926,189,Besos En Guerra,Morat,31416,2020-03-15,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1927,200,Besos En Guerra,Morat,32136,2020-03-16,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1928,198,Besos En Guerra,Morat,34346,2020-03-18,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1929,192,Besos En Guerra,Morat,34789,2020-03-19,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1930,194,Besos En Guerra,Morat,33292,2020-03-21,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1931,195,Besos En Guerra,Morat,35043,2020-03-26,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1932,200,Besos En Guerra,Morat,34635,2020-03-28,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1933,192,Besos En Guerra,Morat,32412,2020-03-29,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1934,200,Besos En Guerra,Morat,33402,2020-04-02,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1935,200,Besos En Guerra,Morat,34086,2020-04-03,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1936,177,Besos En Guerra,Morat,36841,2020-04-04,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1937,183,Besos En Guerra,Morat,33979,2020-04-05,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1938,195,Besos En Guerra,Morat,33830,2020-04-06,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1939,187,Besos En Guerra,Morat,34772,2020-04-07,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1940,191,Besos En Guerra,Morat,35763,2020-04-08,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1941,183,Besos En Guerra,Morat,34801,2020-04-09,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1942,195,Besos En Guerra,Morat,34663,2020-04-10,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1943,190,Besos En Guerra,Morat,34805,2020-04-11,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1944,180,Besos En Guerra,Morat,34368,2020-04-12,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1945,194,Besos En Guerra,Morat,32792,2020-04-13,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1946,200,Besos En Guerra,Morat,32892,2020-04-14,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1947,196,Besos En Guerra,Morat,32225,2020-04-15,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1948,200,Besos En Guerra,Morat,34417,2020-04-18,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1949,200,Besos En Guerra,Morat,30992,2020-04-19,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1950,197,Besos En Guerra,Morat,32522,2020-04-21,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1951,197,Besos En Guerra,Morat,34300,2020-04-22,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1952,199,Besos En Guerra,Morat,34993,2020-04-25,1mlGScrDQqHqmhdIqE8MmA,2020,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1953,102,Besos En Guerra,Morat,47982,2019-03-14,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1954,114,Besos En Guerra,Morat,48348,2019-03-15,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1955,125,Besos En Guerra,Morat,43430,2019-03-16,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1956,120,Besos En Guerra,Morat,37901,2019-03-17,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1957,97,Besos En Guerra,Morat,47489,2019-03-18,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1958,100,Besos En Guerra,Morat,45325,2019-03-19,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1959,103,Besos En Guerra,Morat,45782,2019-03-20,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1960,99,Besos En Guerra,Morat,48238,2019-03-21,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1961,114,Besos En Guerra,Morat,48582,2019-03-22,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1962,134,Besos En Guerra,Morat,41596,2019-03-23,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1963,114,Besos En Guerra,Morat,39402,2019-03-24,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1964,97,Besos En Guerra,Morat,46975,2019-03-25,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1965,95,Besos En Guerra,Morat,48441,2019-03-26,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1966,101,Besos En Guerra,Morat,47391,2019-03-27,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1967,101,Besos En Guerra,Morat,47936,2019-03-28,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1968,124,Besos En Guerra,Morat,46437,2019-03-29,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1969,143,Besos En Guerra,Morat,41070,2019-03-30,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1970,136,Besos En Guerra,Morat,34830,2019-03-31,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1971,103,Besos En Guerra,Morat,45397,2019-04-01,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1972,106,Besos En Guerra,Morat,45760,2019-04-02,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1973,115,Besos En Guerra,Morat,42976,2019-04-03,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1974,111,Besos En Guerra,Morat,44545,2019-04-04,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1975,132,Besos En Guerra,Morat,42862,2019-04-05,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1976,145,Besos En Guerra,Morat,36854,2019-04-06,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1977,136,Besos En Guerra,Morat,33128,2019-04-07,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1978,102,Besos En Guerra,Morat,43335,2019-04-08,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1979,105,Besos En Guerra,Morat,43957,2019-04-09,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1980,112,Besos En Guerra,Morat,42280,2019-04-10,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1981,103,Besos En Guerra,Morat,46104,2019-04-11,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1982,106,Besos En Guerra,Morat,50885,2019-04-12,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1983,126,Besos En Guerra,Morat,43583,2019-04-13,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1984,115,Besos En Guerra,Morat,37241,2019-04-14,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1985,98,Besos En Guerra,Morat,47501,2019-04-15,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1986,91,Besos En Guerra,Morat,48995,2019-04-16,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1987,100,Besos En Guerra,Morat,48423,2019-04-17,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1988,112,Besos En Guerra,Morat,41956,2019-04-18,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1989,121,Besos En Guerra,Morat,35319,2019-04-19,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1990,123,Besos En Guerra,Morat,34765,2019-04-20,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1991,115,Besos En Guerra,Morat,34745,2019-04-21,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1992,103,Besos En Guerra,Morat,41504,2019-04-22,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1993,99,Besos En Guerra,Morat,41836,2019-04-23,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1994,97,Besos En Guerra,Morat,43020,2019-04-24,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1995,99,Besos En Guerra,Morat,44284,2019-04-25,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1996,120,Besos En Guerra,Morat,44107,2019-04-26,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1997,138,Besos En Guerra,Morat,38527,2019-04-27,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1998,124,Besos En Guerra,Morat,33031,2019-04-28,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
1999,103,Besos En Guerra,Morat,42970,2019-04-29,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2000,110,Besos En Guerra,Morat,44937,2019-04-30,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2001,112,Besos En Guerra,Morat,40851,2019-05-01,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2002,107,Besos En Guerra,Morat,43324,2019-05-02,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2003,126,Besos En Guerra,Morat,42226,2019-05-03,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2004,143,Besos En Guerra,Morat,37188,2019-05-04,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2005,134,Besos En Guerra,Morat,33773,2019-05-05,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2006,115,Besos En Guerra,Morat,41013,2019-05-06,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2007,110,Besos En Guerra,Morat,43594,2019-05-07,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2008,115,Besos En Guerra,Morat,42191,2019-05-08,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2009,109,Besos En Guerra,Morat,45135,2019-05-09,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2010,121,Besos En Guerra,Morat,45533,2019-05-10,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2011,129,Besos En Guerra,Morat,42015,2019-05-11,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2012,107,Besos En Guerra,Morat,39287,2019-05-12,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2013,89,Besos En Guerra,Morat,48097,2019-05-13,1mlGScrDQqHqmhdIqE8MmA,2019,3530721,Balas Perdidas,2018-10-25,231532,74,0.126,0.69,0.973,0.0,0.101,-3.588,0.0492,0.772,143.957,4
2014,200,Borracho De Amor,Cali Y El Dandee,30324,2020-03-15,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2015,192,Borracho De Amor,Cali Y El Dandee,34671,2020-03-24,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2016,196,Borracho De Amor,Cali Y El Dandee,34115,2020-03-25,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2017,194,Borracho De Amor,Cali Y El Dandee,35193,2020-03-26,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2018,193,Borracho De Amor,Cali Y El Dandee,32347,2020-03-29,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2019,165,Borracho De Amor,Cali Y El Dandee,38081,2020-04-07,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2020,161,Borracho De Amor,Cali Y El Dandee,40677,2020-04-08,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2021,159,Borracho De Amor,Cali Y El Dandee,38403,2020-04-09,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2022,167,Borracho De Amor,Cali Y El Dandee,37467,2020-04-10,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2023,160,Borracho De Amor,Cali Y El Dandee,39184,2020-04-11,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2024,168,Borracho De Amor,Cali Y El Dandee,36189,2020-04-12,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2025,167,Borracho De Amor,Cali Y El Dandee,36076,2020-04-13,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2026,167,Borracho De Amor,Cali Y El Dandee,37041,2020-04-14,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2027,160,Borracho De Amor,Cali Y El Dandee,36974,2020-04-15,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2028,159,Borracho De Amor,Cali Y El Dandee,38531,2020-04-16,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2029,166,Borracho De Amor,Cali Y El Dandee,38350,2020-04-17,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2030,151,Borracho De Amor,Cali Y El Dandee,40203,2020-04-18,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2031,150,Borracho De Amor,Cali Y El Dandee,36550,2020-04-19,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
2032,157,Borracho De Amor,Cali Y El Dandee,37996,2020-04-20,4QtQgsK7DChmU4EM5NtqyK,2020,1358975,Borracho De Amor,2020-01-24,175706,70,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,0.857,92.746,4
