,name,artist,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,spotify_id,release_date_year
2843,Bukowski,Ayax y Prok,Bukowski,2020-08-23,0.3778455969765255,0.6421052631578947,0.115,0.571,0.76,0.0,0.966,0.7740121866951442,0.5355648535564854,0.563,0.4250720121442412,4,34fKPzASNYaX70vBeg24Lv,2020
2844,Caroline,Aminé,Caroline,2016-08-26,0.3817180929399031,0.0,0.303,0.945,0.394,0.0,0.131,0.70579182109429,0.6861924686192469,0.743,0.5659989534077892,4,5GFDrUTLGJix84sNhjCG0g,2016
2845,Breaking Me,Topic,Breaking Me,2019-12-19,0.28645158714668467,0.9263157894736842,0.223,0.789,0.72,0.0,0.129,0.7974747157484766,0.30404463040446306,0.664,0.5753004238227016,4,3H7ihDc1dqLriiWXwsc2po,2019
2846,Oxitocina,Chica Sobresalto,Oxitocina,2020-03-06,0.25385475256835643,0.4421052631578947,0.0102,0.457,0.804,3.29e-05,0.129,0.8392172875180602,0.098884239888424,0.375,0.9241833516408398,4,0KLQQqzwi5SULJDj8ugCap,2020
2847,Calma - Remix,Pedro Capó,Calma (Remix),2018-10-05,0.44482691318156814,0.8105263157894737,0.323,0.826,0.773,0.0,0.143,0.8425152333689302,0.07308228730822873,0.761,0.5982500223933018,4,5iwz1NiezX7WWjnCgY5TH4,2018
2848,Fantasía,Sebastian Yatra,FANTASÍA,2019-04-12,0.3121351514398765,0.5894736842105263,0.537,0.357,0.573,0.0,0.101,0.8434889126201395,0.06220362622036263,0.219,0.8208488711418699,3,3vytOevJomYPaAZM2OXwn5,2019
2849,Dig Down,Muse,Dig Down,2017-05-18,0.4225145939424049,0.0,0.08,0.325,0.418,0.000335,0.158,0.784911112507067,0.08117154811715482,0.197,0.8992112843383605,3,7JhTr0G0gr3ESY3B9uqPi4,2017
2850,Shape of You - Acoustic,Ed Sheeran,Shape of You (Acoustic),2017-02-10,0.4123853333096755,0.6631578947368421,0.49,0.843,0.4,0.0,0.125,0.7998618003643445,0.14365411436541142,0.927,0.47487000099001964,4,5ULRlgiSPSKTaJN1vU9yso,2017
2851,Momentos,Bryant Myers,La Oscuridad,2018-07-27,0.401076136908036,0.0,0.292,0.674,0.632,3.52e-05,0.12,0.831050945411144,0.2105997210599721,0.785,0.8209525874870944,4,0FBMicpwUXmtUFP1M7RGfV,2018
2852,Bacalao,Kase.O,Bacalao,2019-02-22,0.31574371440231375,0.4421052631578947,0.232,0.822,0.823,0.0,0.0854,0.8070230542119481,0.3682008368200837,0.875,0.4911864678455758,4,60akBwiYFb8zhufvPQwvJw,2019
2853,Heathens,Twenty One Pilots,Heathens,2016-06-16,0.3510530704945084,0.8421052631578947,0.0841,0.732,0.396,3.58e-05,0.105,0.6813870217978517,0.0398884239888424,0.548,0.42440728465893823,4,6i0V12jOa3mr6uu4WYhUBr,2016
2854,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)",Dímelo Flow,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)",2019-11-29,0.5081996664241736,0.6105263157894737,0.433,0.794,0.777,0.0,0.579,0.8978264966392361,0.2510460251046025,0.811,0.42444499969356536,4,0UfVfRSmy4xMyi67LKH5zZ,2019
2855,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Various Artists,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,0.30441677460565303,0.6736842105263158,0.0166,0.766,0.881,2.3e-06,0.347,0.8129907657516176,0.19107391910739194,0.674,0.5281377730214929,5,4Uy3kNxW2kB8AEoXljEcth,2018
2856,Apaga La Luz,Luis Fonsi,VIDA,2019-02-01,0.3873959793466882,0.47368421052631576,0.135,0.809,0.79,0.0,0.323,0.8325899868082166,0.08396094839609484,0.791,0.5041085815846915,4,4v4pC1y5UI5oHdcluJIJs8,2019
2857,Think,Aretha Franklin,Aretha Now,1968-06-14,0.2264345534874643,0.6947368421052632,0.251,0.687,0.63,0.0,0.221,0.6352471888937747,0.05425383542538354,0.926,0.5188221594685952,4,4yQw7FR9lcvL6RHtegbJBh,1968
2858,÷ (DIVIDIDO),Aitana,11 RAZONES,2020-12-10,0.350700420518462,0.6210526315789474,0.00579,0.685,0.879,0.0,0.0569,0.8723852000753817,0.07991631799163179,0.663,0.6317126868662107,4,4obZjmCnL1GrBPzPUwIgB9,2020
2859,El Mismo Sol,Various Artists,OT Gala 5 (Operación Triunfo 2017),2017-11-28,0.2634295321066733,0.0,0.392,0.742,0.815,0.0,0.0827,0.7883346943903512,0.04379358437935844,0.889,0.5328238660739121,4,0lAAlGCLbh5dSMCpZHS8hb,2017
2860,Inocente,Myke Towers,Inocente,2019-06-25,0.36360430454763215,0.6631578947368421,0.0691,0.757,0.748,0.0,0.196,0.8680193479489918,0.2594142259414226,0.94,0.820160571759925,4,07eET3PAzpSz5CLE4wGgN5,2019
2861,Kids,Recycled J,Kids,2018-06-29,0.3334871094235171,0.2631578947368421,0.0488,0.74,0.754,0.0,0.0662,0.809064639738677,0.08912133891213389,0.458,0.7441789201242711,4,2oai9FyEYHryWN6oLL7mYq,2018
2862,MERA (with Dalex & Álvaro Díaz),Tainy,MERA (with Dalex & Álvaro Díaz),2020-01-17,0.33539896023705174,0.6105263157894737,0.0115,0.539,0.685,4.82e-06,0.317,0.74696903071801,0.17573221757322177,0.298,0.9151270289510035,4,3mr13zNWprAzYYY0RinBCp,2020
2863,Solicitando Posada,Various Artists,Various Artists / Las 100 Mejores Canciones De Navidad,2011-01-01,0.21561108252453023,0.07368421052631578,0.197,0.59,0.68,0.0,0.27,0.739116778692129,0.04783821478382148,0.961,0.4891498559757116,3,18O6VW2kVSWuOL9mfxPwSj,2011
2864,El ataque de las chicas cocodrilo,Hombres G,La Cagaste... Burt Lancaster,1986,0.32541386468886957,0.6947368421052632,0.0291,0.506,0.809,0.000234,0.0909,0.7942709969219173,0.07517433751743376,0.559,0.5640802010211345,4,3quyxN3SapEsojxk1Uw10K,1986
2865,All I Want For Christmas Is You,Mariah Carey,Merry Christmas II You,2010-01-01,0.4540224276513068,0.6210526315789474,0.0738,0.542,0.9,0.0,0.14,0.8309567183868334,0.07615062761506276,0.395,0.7073219025349218,4,1gNYgcUv09qq8sXcCiRmFj,2010
2866,Wonder,Shawn Mendes,Wonder,2020-10-02,0.2995351230504445,0.8947368421052632,0.131,0.333,0.637,1.8e-05,0.149,0.8209686538099127,0.08103207810320781,0.132,0.6595322392830372,4,5KCbr5ndeby4y4ggthdiAb,2020
2867,Rolex,Salcedo Leyry,Rolex,2020-10-22,0.30973535726325874,0.49473684210526314,0.467,0.629,0.766,1.82e-06,0.0917,0.8026572020855581,0.27196652719665276,0.489,0.47066948900842465,4,27L1OB0CsIPnznvKhT1cn9,2020
2868,A Mí,Rels B,A Mí,2019-02-21,0.3815717099309782,0.010526315789473684,0.241,0.846,0.548,0.0713,0.0419,0.7740750047113513,0.3570432357043236,0.516,0.4475124577473753,4,6kbzFdX9KkJpAADAqArxgW,2019
2869,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,UN DIA (ONE DAY) (Feat. Tainy),2020-07-24,0.43163691690768113,0.9157894736842105,0.00536,0.571,0.693,0.0,0.173,0.7163766568251775,0.07601115760111576,0.393,0.7928124572759374,4,0EhpEsp4L0oRGM0vmeaN5e,2020
2870,Escápate Conmigo - Remix,Wisin,Escápate Conmigo (Remix),2017-07-07,0.771571532497028,0.0,0.0495,0.799,0.8,1.63e-05,0.332,0.8233557384257806,0.10320781032078104,0.414,0.4337936139017618,4,5P45f6HakSHDwdFj5dO5K5,2017
2871,2018: Odisea en el Espacio,Taburete,2018: Odisea en el Espacio,2020-09-02,0.38805248496247274,0.5263157894736842,0.468,0.557,0.646,0.0,0.113,0.8215340159557761,0.04351464435146443,0.433,0.661054983806107,4,1nN6ix8q6AReMcqKctFElM,2020
2872,La Vida Es el Momento,Jarabe De Palo,Tragas o Escupes,2020-05-26,0.3304707322699125,0.49473684210526314,0.0478,0.72,0.836,7.74e-06,0.0566,0.8199321565424964,0.044490934449093446,0.943,0.5796800822187755,4,2eK25uxRzhSbm3J9D77rCR,2020
2873,Keii,Anuel AA,Keii,2020-02-07,0.3822814457318263,0.7473684210526316,0.4,0.708,0.797,0.0,0.096,0.8777875494691878,0.05453277545327755,0.51,0.4149360965882037,4,5eEQCfq7MXQr6aHLNRUZLs,2020
2874,Thunderclouds,Sia,Mountains,2018-11-01,0.33132685107968557,0.010526315789473684,0.0085,0.691,0.716,9.06e-06,0.263,0.7870155160500032,0.04895397489539749,0.507,0.52817548805612,4,2c7GlMNmF7pbohjykutmLP,2018
2875,Mi Religión,Nil Moliner,Bailando en la batalla,2020-02-21,0.34098147589559785,0.5894736842105263,0.267,0.851,0.729,1.21e-06,0.197,0.8165085746592123,0.038354253835425386,0.973,0.4997760669819015,4,5zNlrLpJFZt3RvRe9A0Hed,2020
2876,River (feat. Ed Sheeran),Eminem,Revival,2017-12-15,0.4067074469028904,0.7578947368421053,0.142,0.748,0.749,0.0,0.0713,0.7891827376091464,0.7196652719665273,0.659,0.424718433694612,4,1cS0TgbR263ey9jn0MwD2s,2017
2877,Dio$ No$ Libre Del Dinero,ROSALÍA,Fucking Money Man,2019-07-03,0.15605315921148352,0.5789473684210527,0.867,0.583,0.439,6.97e-05,0.333,0.7060745021672217,0.45327754532775455,0.232,0.29152307452962284,4,5m9l5wILQ9iiLd8csLeR5v,2019
2878,"Don Patricio: Bzrp Music Sessions, Vol. 25",Bizarrap,"Don Patricio: Bzrp Music Sessions, Vol. 25",2020-03-18,0.26243368406110823,0.6736842105263158,0.448,0.726,0.587,1.56e-06,0.0758,0.7879891953012124,0.4142259414225941,0.786,0.5917866083340798,4,3B30FE1ywQwRa5vcg2W1Zg,2020
2879,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,Monster,2020-11-20,0.3135124824783974,0.9368421052631579,0.0676,0.652,0.383,0.0,0.0828,0.7527482882090584,0.07196652719665272,0.549,0.6871915028026985,4,2Z8yfpFX0ZMavHkcIeHiO1,2020
2880,Cuando Estés Triste,Amaia,Pero No Pasa Nada,2019-09-19,0.39615234478965206,0.3684210526315789,0.537,0.563,0.295,3.5e-06,0.0983,0.7655317545071927,0.03668061366806137,0.15,0.7067278907395447,3,0u0miVOdudrNfbjtAB3fK7,2019
2881,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera (2011 Remaster),1975-11-21,0.7023722919143349,0.010526315789473684,0.271,0.414,0.404,0.0,0.3,0.6631697970978077,0.0695955369595537,0.224,0.3352159421451369,4,1AhDOtG9vPSOmsWgNW0BEY,1975
2882,Casualidad,Nacho,La Criatura,2018-05-11,0.3272769211660959,0.47368421052631576,0.0414,0.828,0.855,0.0,0.154,0.8176078899428356,0.08716875871687588,0.909,0.476435174927045,4,08rwXPBZ2DHOwnL7xaz044,2018
2883,Hawái,Maluma,PAPI JUANCHO,2020-08-21,0.3581326851079686,0.8947368421052632,0.185,0.783,0.727,2.46e-05,0.0626,0.8665117155600226,0.5425383542538355,0.558,0.8489041425251159,4,1yoMvmasuxZfqHEipJhRbp,2020
2884,Asesina,Brytiago,Asesina,2018-05-11,0.33174160293830623,0.6526315789473685,0.614,0.845,0.663,0.0,0.114,0.8106350901438533,0.3765690376569038,0.508,0.44416524842421873,4,6rbhaJsE4uLzpPf8WYSHDK,2018
2885,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Various Artists,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),2017-12-18,0.36350006210188257,0.6736842105263158,0.0227,0.876,0.55,4.52e-05,0.294,0.8033796092719393,0.21199442119944212,0.557,0.6125110198616802,4,6u0EAxf1OJTLS7CvInuNd7,2017
2886,Si Tú La Quieres,David Bisbal,Si Tú La Quieres,2020-04-02,0.4150202274703242,0.7473684210526316,0.147,0.748,0.778,1.57e-06,0.093,0.8310823544192475,0.09553695955369597,0.607,0.4716877949433567,4,35qwAQ3oZeKAMhR3hCV9IM,2020
2887,Mi Pequeño Chernóbil,Leiva,Mi Pequeño Chernóbil,2020-04-02,0.49324420234567684,0.5684210526315789,0.00538,0.509,0.669,0.00494,0.107,0.7311702996419374,0.05899581589958159,0.305,0.6215720569308448,4,4uctPC0cRfw3vOmK2YF4xR,2020
2888,Latina (feat. Maluma),Reykon,Latina (feat. Maluma),2019-05-31,0.41940506396493904,0.6526315789473685,0.0748,0.826,0.713,0.0,0.331,0.8488284439977386,0.17991631799163182,0.75,0.4812014124280468,4,00Ia46AgCNfnXjzgH8PIKH,2019
2889,Mala Cara,Lola Indigo,Mala Cara,2020-06-09,0.28840557852339466,0.49473684210526314,0.329,0.829,0.72,0.0,0.138,0.8475092656573905,0.08075313807531381,0.606,0.4362262336352108,4,0ArXnrjWXgLdqfVCosRSHQ,2020
2890,Olvídame y Pega la Vuelta,Jennifer Lopez,Olvídame y Pega la Vuelta,2016-11-17,0.3846191380258699,0.5263157894736842,0.227,0.582,0.9,0.0,0.31,0.8650669011872605,0.16317991631799164,0.373,0.6972614170481386,4,2tergQtVsHUBYlL76Kx93c,2016
2891,Rich Boy,Galantis,Rich Boy,2017-02-16,0.32413634024734295,0.5157894736842106,0.0706,0.738,0.901,0.0139,0.0753,0.9055217036245996,0.06304044630404462,0.646,0.5185204391915782,4,0K7Dd9DP6fvOl0mrlX0aUa,2017
2892,Somos - Operación Triunfo 2018,Operación Triunfo 2018,Somos (Operación Triunfo 2018),2018-11-29,0.4721850103798861,0.30526315789473685,0.0789,0.59,0.872,0.0,0.358,0.8121427225328225,0.07252440725244072,0.627,0.4953775510685141,4,5cOBuYlSATIt80iok4bt3D,2018
2893,Try Me,The Weeknd,"My Dear Melancholy,",2018-03-29,0.4069137138700119,0.0,0.629,0.508,0.665,0.00124,0.142,0.7944594509705384,0.09679218967921897,0.124,0.43370875507385076,4,2poOAWEj1CStqTVPgIHZ8s,2018
2894,Know No Better (feat. Travis Scott & Quavo) - Bad Bunny Remix,Major Lazer,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo) [Remixes]",2017-08-25,0.39961452474316433,0.14736842105263157,0.26,0.796,0.815,1.18e-05,0.113,0.8503674853948112,0.11980474198047421,0.604,0.5612374302861157,4,2qtU6xY8JccohVSOH1pOj8,2017
2895,Punto Sin Retorno,Vetusta Morla,"Mismo Sitio, Distinto Lugar",2017-11-09,0.539399208644582,0.45263157894736844,0.413,0.538,0.652,0.0345,0.109,0.7027451473082481,0.04895397489539749,0.331,0.39139720060155486,4,1Iovb0I9Jk81npSal4d7g9,2017
2896,Oye,TINI,Oye,2019-10-11,0.30026482017069145,0.7157894736842105,0.447,0.683,0.51,0.0,0.175,0.7270557195803757,0.09009762900976291,0.255,0.44824318654327566,4,09nSCeCs6eYfAIJVfye1CE,2019
2897,Rosa,J Balvin,Colores,2020-03-19,0.33753703933710677,0.7052631578947368,0.25,0.651,0.561,0.000109,0.435,0.7954959482379547,0.3486750348675035,0.369,0.8296930467619286,4,464uJVLmr0fDJGXOnciaDe,2020
2898,ABC,Guitarricadelafuente,Abc,2019-08-30,0.29310314235525825,0.6210526315789474,0.812,0.608,0.492,5.63e-05,0.13,0.7663483887178842,0.058716875871687585,0.574,0.3922457888806649,4,5BAHP1SSe7fdFsWTu9yoiU,2019
2899,Él no soy yo,Blas Cantó,Él no soy yo,2018-03-09,0.5358505296403414,0.4842105263157895,0.00953,0.67,0.727,0.0,0.115,0.7338086563226333,0.045188284518828455,0.405,0.5657396625447277,4,64049BEBjRMbLOoC7DFVeu,2018
2900,Diablo en Mujer,Yandel,Quien Contra Mi 2,2020-07-31,0.5896684646640288,0.7157894736842105,0.0185,0.829,0.877,8.98e-05,0.0645,0.9042339342923551,0.12343096234309624,0.543,0.4574927987855759,4,5VImGHyEZhJz7hf0YTTi4t,2020
2901,Me Dijeron De Pequeño,Manuel Carrasco,Me Dijeron De Pequeño,2018-11-01,0.6439078053194698,0.37894736842105264,0.536,0.381,0.581,0.0,0.093,0.7720648281927257,0.11338912133891213,0.418,0.7737663647892437,3,3Vok90cuvEfAIDXDGjadHZ,2018
2902,Ya No Quiero Ná,Lola Indigo,Ya No Quiero Ná,2018-07-19,0.34452128320232794,0.5473684210526316,0.12,0.846,0.467,7.6e-05,0.0803,0.7495445693824989,0.2412831241283124,0.367,0.6082303634315024,4,2A2Q4CYBcVvBF2OqgJ3OWX,2018
2903,Sunset Lover,Petit Biscuit,Sunset Lover,2015,0.44392200003548676,0.7684210526315789,0.729,0.783,0.467,0.809,0.109,0.6774294867768076,0.0701534170153417,0.236,0.4282447894322473,4,0hNduWmlWmEmuwEFcYvRu1,2015
2904,Mi Religión,Yandel,#Update,2017-09-08,0.44352499157188735,0.5578947368421052,0.105,0.757,0.814,0.0,0.185,0.8179533890319743,0.0603905160390516,0.719,0.4243789983829679,4,3dnOHn0A5q3ny1LLLnSAty,2017
2905,Amos del Piano Bar,Taburete,Tres Tequilas,2015-08-31,0.29807794673432814,0.5368421052631579,0.805,0.459,0.446,0.0,0.163,0.6476851561027703,0.04365411436541144,0.312,0.555226596642419,4,1iaEMe2DMl2IrSYtPa1Dht,2015
2906,Hablemos de amor,Pablo Alborán,Vértigo,2020-12-11,0.38055368264163664,0.6526315789473685,0.748,0.439,0.279,0.0,0.0894,0.6290596142973806,0.08186889818688982,0.178,0.37303940749680603,3,0ttJ5VlYydkecHXNqQChgN,2020
2907,Entre Sobras Y Sobras Me Faltas,Antonio Orozco,Aviónica,2020-10-29,0.4381731400486169,0.631578947368421,0.476,0.416,0.358,0.0,0.111,0.7069225453860167,0.06443514644351464,0.116,0.38018169217931613,3,21kzkYl2j4Sq89FCj9HrqF,2020
2908,La Venda,Miki Núñez,Amuza,2019-09-12,0.3134792136127327,0.49473684210526314,0.0731,0.429,0.821,0.0,0.331,0.8400653307368554,0.14365411436541142,0.733,0.34512556749341167,4,43tpcJLTvtNQsq5TAVV7TI,2019
2909,Despacito (Featuring Daddy Yankee),Luis Fonsi,Despacito (Featuring Daddy Yankee),2017-01-13,0.422647669405064,0.021052631578947368,0.209,0.66,0.786,0.0,0.112,0.8255857780011309,0.2370990237099024,0.846,0.8383722191054936,4,4aWmUDTfIPGksMNLV2rQP2,2017
2910,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,B4 The Storm,2020-08-29,0.34996185170070443,0.7578947368421053,0.25,0.8,0.658,0.0,0.111,0.7820843017777499,0.11018131101813111,0.462,0.6602111099063254,4,2DQNYMRjisN3KAPj1bEwOI,2020
2911,Zooted (feat. French Montana & Farruko),Becky G,Zooted (feat. French Montana & Farruko),2018-07-20,0.3992530030696073,0.5578947368421052,0.267,0.815,0.626,1.31e-05,0.275,0.8135875369055846,0.14365411436541142,0.571,0.518529867950235,4,3clw56k8jqFaXnwdejV4Yo,2018
2912,Hard Times,Paramore,After Laughter,2017-05-12,0.3217165847513263,0.7368421052631579,0.00647,0.695,0.818,4.87e-06,0.0219,0.8060493749607388,0.046582984658298465,0.916,0.5655605161302489,4,0w5Bdu51Ka25Pf3hojsKHh,2017
2913,No Lo Trates,Pitbull,No Lo Trates,2019-04-26,0.3566710729430969,0.7052631578947368,0.0569,0.834,0.808,0.00052,0.222,0.8934292355047427,0.07559274755927475,0.829,0.4904180240150483,4,4gqMVEJSaL5nNeKj5WmVoT,2019
2914,Se Te Nota,Various Artists,OT Gala Eurovisión RTVE (Operación Triunfo 2018 / Eurovision Song Contest / Tel Aviv 2019),2019-01-18,0.31018337798754414,0.25263157894736843,0.264,0.756,0.736,0.0,0.135,0.7932659086626044,0.2900976290097629,0.857,0.4246571467633429,4,6w8NMCY6ZRx1LwAy1FTZUt,2019
2915,X (POR),Aitana,11 RAZONES,2020-12-10,0.22998766834046028,0.631578947368421,0.0405,0.633,0.85,1.28e-06,0.197,0.8899742446133551,0.09665271966527197,0.654,0.716015218016472,4,365Tuoe67LpDMy7G1L0pKk,2020
2916,Heather,Conan Gray,Kid Krow,2020-03-20,0.3557550701751273,0.9368421052631579,0.584,0.357,0.425,0.0,0.322,0.7456812613857654,0.04644351464435147,0.27,0.4812344130833455,3,4xqrdfXkTW4T0RauPLv3WA,2020
2917,Poca Suerte,Funzo & Baby Loud,Poca Suerte,2018-11-14,0.44540579144413495,0.5789473684210527,0.356,0.737,0.513,0.0,0.177,0.7558263710032037,0.07238493723849374,0.271,0.7356788941951848,4,5NuVQ1a9vJxMeXJNMpXfZ7,2018
2918,Lose You To Love Me,Selena Gomez,Lose You To Love Me,2019-10-23,0.37442555758618856,0.16842105263157894,0.576,0.505,0.34,0.0,0.21,0.6921603115773604,0.06108786610878661,0.0916,0.4808336908404324,4,1HfMVBKM75vxSfsQ5VefZ5,2019
2919,Carolina - En directo 2000,M-Clan,Sin Enchufe,2001,0.5013374083997232,0.6210526315789474,0.146,0.649,0.9,0.0,0.694,0.8451221810415228,0.042677824267782424,0.86,0.584479320375076,4,4UtREbGYnd1nZLckEb5y8J,2001
2920,In Your Bed,Blas Cantó,In your Bed,2017-03-03,0.33437427917457724,0.24210526315789474,0.00769,0.648,0.903,0.0,0.281,0.8484829449085999,0.052580195258019526,0.762,0.7071851855343985,4,4sL6UBzmO2TUqOec1KNeHj,2017
2921,Que Malo,Bad Bunny,YHLQMDLG,2020-02-28,0.28907317376106745,0.7368421052631579,0.0832,0.802,0.787,0.0,0.153,0.7808593504617124,0.08354253835425385,0.446,0.4432742307311531,4,53v2u51nq3CxiKUNphRzP1,2020
2922,DE AQUI PA YA,The Plug,DE AQUI PA YA,2020-07-31,0.28242383647687147,0.5684210526315789,0.308,0.692,0.699,0.0,0.142,0.726773038507444,0.5495118549511856,0.755,0.8285757388611003,4,1CZMFyxYnAnIHD3nwLP95E,2020
2923,Soldadito de Hierro (feat. Dani Fernández),Nil Moliner,Bailando en la batalla,2020-02-21,0.3908004932663816,0.5368421052631579,0.601,0.506,0.444,0.0,0.113,0.724323135875369,0.1771269177126918,0.255,0.41115987874616367,4,4pZexFtInZMw1mf6S5l13M,2020
2924,Downtown,Anitta,Downtown,2017-11-19,0.3455881048279778,0.7368421052631579,0.18,0.775,0.679,7.26e-05,0.068,0.8184245241535273,0.1882845188284519,0.619,0.7826246835472876,4,3Ga6eKrUFf12ouh9Yw3v2D,2017
2925,Haciéndolo,Ozuna,Aura,2018-08-24,0.4321980517752267,0.5789473684210527,0.0574,0.648,0.804,1.7e-05,0.376,0.8434260946039325,0.06722454672245468,0.607,0.8488475699731752,4,1QAdhn27qnsVDFc7ZZZ0Ag,2018
2926,Ghostbusters,Ray Parker Jr.,Arista Heritage Series: Ray Parker,2000,0.45059351656345925,0.3368421052631579,0.0125,0.779,0.717,0.0536,0.355,0.6703310509454112,0.04672245467224547,0.789,0.5439639444268966,4,5PIB8aoUJoCRh1O5TEGdOj,2000
2927,Entre tú y yo,Chema Rivas,Entre tú y yo,2020-02-14,0.4133323870189322,0.7894736842105263,0.288,0.854,0.669,0.0,0.221,0.8114831333626484,0.08605299860529986,0.484,0.5658339501312954,4,2nleoafEjZ3h1NUtkz6i1X,2020
2928,get well soon,Ariana Grande,Sweetener,2018-08-17,0.6307466420624922,0.6736842105263158,0.657,0.604,0.449,0.0,0.0932,0.7688297003580628,0.049232914923291494,0.528,0.4731115375005304,4,7u6DMPznGbpziuEgCE0JGQ,2018
2929,Tenamoras,DELLAFUENTE,Tenamoras,2019-07-17,0.31201760144786106,0.49473684210526314,0.043,0.737,0.6,0.0,0.0875,0.7746089578491112,0.04686192468619247,0.698,0.5894152755318999,4,3R9rvUUz29qGQbAoXir2t3,2019
2930,Si Tú,Justin Quiles,Si Tú,2018-11-08,0.4233352259621356,0.5052631578947369,0.276,0.653,0.697,0.0,0.0689,0.8263395941956153,0.3277545327754533,0.473,0.8851907202157301,4,5FbQLB4JlxE1MMubQBdpfi,2018
2931,"Elegí (feat. Farruko, Anuel AA, Sech, Dímelo Flow & Justin Quiles) - Remix",Rauw Alejandro,"Elegí (feat. Farruko, Anuel AA, Sech, Dímelo Flow & Justin Quiles) [Remix]",2020-08-28,0.6388775528309587,0.7157894736842105,0.16,0.788,0.629,0.000828,0.0598,0.8265280482442364,0.12315202231520224,0.738,0.8110806771734468,4,3oCghu20Kto5Xcu8Pg0cit,2020
2932,1-800-273-8255,Logic,Everybody,2017-05-05,0.47138212175517663,0.010526315789473684,0.568,0.627,0.572,1.52e-06,0.198,0.7319555248445254,0.05202231520223152,0.361,0.4716312223914161,4,5aFQU3VPCQ3YGfKBA4tLfj,2017
2933,Tu Foto,Ozuna,Tu Foto,2017-04-27,0.3448362284639543,0.0,0.205,0.735,0.482,0.000194,0.0894,0.685721464916138,0.0708507670850767,0.795,0.8292923245190156,4,0Szp49tpFasIjX04Mcsydp,2017
2934,Guille Asesino,C. Tangana,Guille Asesino,2020-05-07,0.2608855728455083,0.5473684210526316,0.109,0.408,0.78,0.00376,0.103,0.7465607136126642,0.17154811715481172,0.403,0.9192238245873741,4,7jx4MkfAR6y1lGAqhqJtlP,2020
2935,All I Want for Christmas Is You,Michael Bublé,Christmas,2011-10-14,0.2976144005393992,0.5263157894736842,0.42,0.503,0.465,0.0,0.101,0.7213078710974308,0.03821478382147839,0.143,0.6684659881103354,4,0xPaZrF25ltzvz1a2Pm5DQ,2011
2936,MALAMENTE - Cap.1: Augurio,ROSALÍA,El Mal Querer,2018-11-02,0.2492658670309977,0.6947368421052632,0.549,0.893,0.482,0.0164,0.0752,0.8248947798228532,0.12175732217573222,0.53,0.46189131469896333,4,1B0BQaSRHxhI0AUlItY3LK,2018
2937,Nobody But You,Cesar Sampson,Nobody But You,2018-05-04,0.3235308468922444,0.45263157894736844,0.09,0.502,0.509,0.0,0.358,0.7764620893272192,0.04490934449093445,0.434,0.39986422587534237,4,41gxXNTTz6LNVY2LIKoRHn,2018
2938,Me Quema,Paulina Rubio,Me Quema,2016-11-11,0.3524281836086517,0.0,0.071,0.747,0.791,0.0,0.0839,0.8535083862051637,0.13751743375174338,0.681,0.4339397596609419,4,0VjbN2rfs40mHQ5mZN9UCE,2016
2939,Bonito,Jarabe De Palo,Bonito,2003-03-28,0.47998766834046025,0.6526315789473685,0.211,0.743,0.965,0.0,0.449,0.8232929204095736,0.07475592747559276,0.741,0.538523550681935,4,5FiB1uNoGZE4PenzZd7Imu,2003
2940,La Cintura,Alvaro Soler,La Cintura,2018-03-29,0.3716553700385032,0.010526315789473684,0.0294,0.702,0.844,0.0,0.38,0.8476663106979081,0.10725244072524408,0.786,0.47164065115007286,4,19MBk3PbNFE36wqIqkMq9H,2018
2941,Sola & Vacía,Casper Magico,Sola & Vacía,2020-04-16,0.3216766621125286,0.6842105263157895,0.207,0.712,0.851,4e-06,0.0334,0.8694955713298573,0.20781032078103207,0.542,0.4524531272835275,4,46V4kseB66GjFGklCgynGX,2020
2942,It's Christmas,Jamie Cullum,The Pianoman at Christmas,2020-11-20,0.3483605103000408,0.6421052631578947,0.224,0.598,0.447,0.0,0.0704,0.7258621772724417,0.05634588563458856,0.365,0.5838994517176842,4,2NkKDtph6GZ0ZL0dnJSRpX,2020
2943,More Than You Know,Axwell /\ Ingrosso,More Than You Know,2017-07-28,0.3667559750882734,0.8210526315789474,0.0275,0.646,0.741,0.0,0.312,0.8188014322507696,0.04741980474198048,0.571,0.580231664600197,4,6h5PAsRni4IRlxWr6uDPTP,2017
2944,Rasta Barbie (Remix),Gigolo Y La Exce,Rasta Barbie Remix,2019-10-16,0.5563197537216771,0.6526315789473685,0.0417,0.829,0.676,0.0,0.275,0.8139016269866198,0.4379358437935844,0.646,0.4284380789847113,4,64kNRze29YqCFzFEpQCaHQ,2019
