,name,artist,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,spotify_id,release_date_year
5402,BOOM,Tiësto,BOOM,2018-01-26,0.10965312304798218,0.7,0.0164,0.886,0.84,0.00622,0.329,0.8292521278080089,0.03156938451056098,0.203,0.44364538423466127,4,6iC7vapdKp0XlKhxOkp8QJ,2018
5403,Anda Deja,Lary Over,Anda Deja,2020-03-27,0.11653361352123254,0.56,0.334,0.632,0.775,0.0,0.114,0.8464838844704897,0.34476493300022715,0.406,0.7833115678873206,4,4XFFoNw2VcGkb9JQncYv3T,2020
5404,Home,LCD Soundsystem,This Is Happening,2010-05-17,0.32183118679072925,0.56,0.0462,0.752,0.844,0.131,0.0782,0.6437142458490304,0.019759255053372702,0.78,0.44947733113889937,4,5gmv3BgePSYiHnPJgY7oTJ,2010
5405,Solitude Is Bliss,Tame Impala,InnerSpeaker,2010-05-21,0.15034824900616342,0.56,0.00811,0.588,0.849,0.000161,0.131,0.7720106041579461,0.04224392459686577,0.629,0.33020865012492767,4,2a2MbiJN2skOxohykOVcss,2010
5406,Master Of Puppets,Metallica,Master Of Puppets (Remastered),1986-03-03,0.3521990778351874,0.74,0.000647,0.543,0.836,0.431,0.153,0.6295869959536766,0.014649102884396999,0.56,0.3371318508977501,4,2MuWTIM3b0YEAskbeeFE1i,1986
5407,Por Fin Te Encontré,Cali Y El Dandee,Por Fin Te Encontré,2015-09-24,0.16115859140588612,0.69,0.0492,0.645,0.821,0.0,0.193,0.8190316729454444,0.2164433340903929,0.844,0.7831446000822911,4,2DAULesb1U4Qz4FSTZpEUJ,2015
5408,Binz,Solange,When I Get Home,2019-03-01,0.06034149705549959,0.64,0.101,0.863,0.625,4.13e-06,0.166,0.7268034044928142,0.33000227117874176,0.456,0.21075511189824506,4,7yvdp8dqmxExSJwT2fn6Xq,2019
5409,La Temperatura (feat. Eli Palacios),Maluma,PB.DB. The Mixtape,2015-03-06,0.14234700693609478,0.63,0.0515,0.763,0.82,4.65e-05,0.316,0.7773824473280312,0.016920281626163977,0.905,0.4253743358557398,4,03f28Kmu5AlIdKAfEJiI8F,2015
5410,Marquee Moon,Television,Marquee Moon,1977-02-08,0.4410504157685128,0.61,0.0391,0.49,0.536,0.371,0.116,0.5695897865215572,0.017942312059959116,0.732,0.4136687000960064,4,7Me0vOSlJfaPY7Pc4GeItd,1977
5411,Pegaito a la Pared (feat. Plan B) - Remix,Tego Calderon,"Pegaito a la Pared ""The Remixes""",2009-02-03,0.18375921171878667,0.55,0.0169,0.714,0.421,1.51e-05,0.117,0.6935258825170921,0.5605269134680899,0.307,0.35377496317763585,5,34hqsdmzodHbk50EnoSefY,2009
5412,The Judge,Twenty One Pilots,Blurryface,2015-05-15,0.19504399599937897,0.69,0.177,0.423,0.797,0.0,0.137,0.7848472164085392,0.11537588008176243,0.592,0.20262735767485407,4,1lguQJjlNrIOoOylYVZN3M,2015
5413,Hechizo,Myke Towers,Easy Money Baby,2020-01-24,0.08499081084789335,0.59,0.182,0.726,0.787,4.79e-05,0.221,0.7880912515696945,0.23234158528276175,0.477,0.3059863921238901,4,3cIJt1xpS6aExpVvXcvZ76,2020
5414,Are You Feeling Sad?,Little Dragon,Are You Feeling Sad?,2020-03-04,0.0941294135912795,0.52,0.0616,0.767,0.646,5.81e-05,0.333,0.6469582810101855,0.02271178741766977,0.462,0.38384109435469926,4,6iTHsvN6Mi2xaQ0igLNvTD,2020
5415,La Fuerza del Destino,Mecano,Descanso Dominical/Une Femme Avec Une Femme,1988-03-15,0.2041327715132674,0.61,0.353,0.735,0.497,0.058,0.0577,0.5908329845123482,0.014989779695662047,0.868,0.24587798231333896,4,5t69lieKF4oKOtYUfWxiZj,1988
5416,party favor,Billie Eilish,dont smile at me,2017-12-22,0.12789277757919099,0.72,0.882,0.826,0.188,2.83e-06,0.103,0.5224640714385378,0.07483533954122189,0.205,0.4853098147253677,4,3WxmlTZ85sCYFnuIXmUAEe,2017
5417,Eyes Blue Like The Atlantic (feat. Subvrbs),Sista Prod,Eyes Blue Like The Atlantic (feat. Subvrbs),2020-07-20,0.09166260466426196,0.82,0.608,0.768,0.339,0.000956,0.261,0.48800055811357607,0.8569157392686805,0.568,0.16453484558459602,4,0qUcpOOna3kkrwfqky85e1,2020
5418,Lightenup,Parcels,Parcels,2018-10-12,0.15133107305466192,0.61,0.015,0.857,0.658,0.266,0.105,0.6055183479838147,0.018623665682489212,0.703,0.4432518172656636,4,1qtiESAzfGMw3YqJvI97ki,2018
5419,Detention,Melanie Martinez,K-12,2019-09-06,0.1511469289456486,0.67,0.488,0.832,0.655,0.0,0.103,0.7312683131017161,0.051328639563933666,0.783,0.2764569431772781,4,7i9AEaOWJrfVBsinUSefma,2019
5420,Pets,Porno for Pyros,Porno For Pyros,1993-04-23,0.13653166376007828,0.56,0.05,0.578,0.515,0.0268,0.119,0.6145528114971396,0.01396774926186691,0.302,0.3830837760961735,4,5kcQEPksJHTOLQ4In5oGN2,1993
5421,Nurse's Office,Melanie Martinez,K-12,2019-09-06,0.12641456977075863,0.68,0.313,0.612,0.651,0.0,0.114,0.6581205525324403,0.19032477856007265,0.556,0.8004496204464003,3,4fRzunTZ51UC0oNwoVqiKB,2019
5422,Bossa & People,El Kuelgue,Beatriz,2012-07-07,0.1985485111407186,0.61,0.599,0.56,0.683,0.000114,0.0851,0.6712013394725826,0.032932091755621166,0.643,0.46990107157552014,3,4yFh5okeS2u5iO5vAsBsHc,2012
5423,Burnin' Up,Various Artists,Pop It / Rock It,2009-01-01,0.10566261188559957,0.34,0.0282,0.669,0.943,0.0,0.447,0.8034742570113018,0.057460822166704506,0.857,0.38985193533575435,4,1JyFfLj000cY275h9reTHP,2009
5424,"John C: Bzrp Music Sessions, Vol. 18",Bizarrap,"John C: Bzrp Music Sessions, Vol. 18",2019-11-20,0.07656423199269201,0.64,0.368,0.698,0.714,0.0,0.0824,0.7318613087763359,0.39132409720645017,0.864,0.38294662397061363,3,08ilexedmUuccTWTeK7Dvb,2019
5425,Hospital,The Lemonheads,Car Button Cloth,1996,0.10617316045451099,0.25,0.018,0.563,0.596,0.683,0.096,0.627703362634296,0.011355893708834884,0.426,0.5444999016082578,4,50TPdRBakCKncKYXEuksVJ,1996
5426,I Predict A Riot,Kaiser Chiefs,Employment,2005,0.14841293052712154,0.63,0.0243,0.395,0.979,0.0,0.12,0.8343100320915307,0.061548943901885075,0.41,0.6571673911876779,4,75D3n6wnFQmu1HVmLAlWM4,2005
5427,Sigo,ARON,Sigo,2020-04-03,0.13256137234299908,0.57,0.129,0.722,0.596,0.0,0.113,0.6582251988279614,0.15171473995003407,0.291,0.17816657423806032,4,0etsGe9x9YXcs6OrNOYcYo,2020
5428,Cuarentena,Gigolo Y La Exce,Cuarentena,2020-04-07,0.134805764071679,0.59,0.253,0.707,0.583,0.000199,0.105,0.7904981163666807,0.3845105609811492,0.533,0.6996487712958491,4,6OJMAvUma1leBbZwQirfZY,2020
5429,Papi Chulo... Te Traigo El Mmmm - Original,Lorna,Papi Chulo... Te Traigo El Mmmm,2003-05-10,0.10773296937791788,0.5,0.0246,0.825,0.737,0.0167,0.0287,0.6392842193386353,0.058596411537587996,0.819,0.3657966451397461,4,54imcQLSCe7MxGGJ7idPtt,2003
5430,Cough Cough,Everything Everything,Arc (Deluxe),2013-01-14,0.14061388591008714,0.43,0.0588,0.566,0.869,2.69e-05,0.217,0.7543951444118878,0.028957528957528955,0.729,0.46735481254882316,4,6I5cQVYvoc5dqpyYvYHpSw,2013
5431,Posthumous Forgiveness,Tame Impala,The Slow Rush,2020-02-14,0.24437006466707828,0.67,0.0508,0.367,0.613,0.00171,0.282,0.7504185851820845,0.008289802407449467,0.0966,0.6281626981997294,4,1KcOU0q9AMXV9xi4tSzzCc,2020
5432,Sleep On The Floor,The Lumineers,Cleopatra,2016-04-08,0.1330062067396744,0.66,0.249,0.389,0.431,0.0,0.13,0.666178317287568,0.013627072450601862,0.275,0.557571095487695,4,5MMZJtHOiH1RmQSSe3DJdg,2016
5433,Glimmer,Tame Impala,The Slow Rush,2020-02-14,0.07305105124622234,0.58,0.136,0.673,0.627,0.424,0.366,0.6519464210966931,0.01737451737451737,0.761,0.4130902759142978,4,1unBUyjeQUDiJ8N89XiDrr,2020
5434,(They Long To Be) Close To You,Carpenters,Close To You,1970-01-01,0.17783771487992722,0.66,0.726,0.528,0.233,0.000108,0.122,0.41150411608762383,0.013854190324778559,0.208,0.2409524320649743,4,2kyVQg00pphEufGT59M2XH,1970
5435,History,88rising,Head In The Clouds,2018-07-20,0.12972483093043324,0.68,0.613,0.554,0.589,0.000257,0.0982,0.6626203432398493,0.2368839427662957,0.414,0.15709881512489787,4,4TwVtW8hS5LyLoDtJGpUOg,2018
5436,RLNDT,Bad Bunny,X 100PRE,2018-12-23,0.18572269341450118,0.67,0.263,0.6,0.528,0.0,0.588,0.7187456397376866,0.009538950715421305,0.142,0.354138714467164,4,6pZHZndlo57dPCYnvlYFOE,2018
5437,No Se Va,Morat,Balas Perdidas,2018-10-25,0.13654538430153418,0.67,0.117,0.734,0.685,0.0,0.109,0.7600460443700292,0.026004996593231886,0.754,0.2588299134748982,4,4khWEpnaijN0G1x019Uzdr,2018
5438,Alewife,Clairo,Immunity,2019-08-02,0.13383593843087555,0.64,0.932,0.433,0.329,0.0474,0.1,0.4838495883912376,0.013513513513513509,0.264,0.3240010256593738,4,3jgrNd3uPU1c2PFBKYsV9d,2019
5439,Candy Paint,Post Malone,beerbongs & bentleys,2018-04-27,0.1443307083771127,0.78,0.64,0.664,0.667,1.22e-06,0.0753,0.740128366122506,0.14944356120826707,0.381,0.783717061128106,4,32lItqlMi4LBhb4k0BaSaC,2018
5440,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),2015-02-17,0.21229504941200258,0.7,0.194,0.805,0.858,7.89e-06,0.256,0.8403795172317566,0.09379968203497614,0.523,0.28859192472137246,4,6HTJZ0TQJVMSKkUGzAOe2h,2015
5441,Sentimiento Original,Gondwana,Gondwana,1997,0.19146221254562984,0.64,0.0147,0.746,0.602,0.0,0.0688,0.6395283940281847,0.09039291392232567,0.71,0.22629504403775857,4,2dz5G8cubIlwFN6SJtj0rg,1997
5442,Wait,M83,"Hurry Up, We're Dreaming",2011,0.22789602718111476,0.66,0.221,0.437,0.229,0.0599,0.0935,0.5806125296497837,0.009538950715421305,0.0754,0.5919843527314144,4,3rTnGUeDrnZV22DvRuUuXr,2011
5443,Coming Home,Leon Bridges,Coming Home,2015-06-15,0.1290597457367028,0.67,0.461,0.427,0.465,5.52e-05,0.154,0.7173154736988977,0.007608448784919374,0.458,0.37865912926289674,3,5EA06TsQmqmQXZiEhr1AaM,2015
5444,Recuerdos (Remix),Juhn,Recuerdos (Remix),2019-08-23,0.21300057409633988,0.67,0.341,0.755,0.518,1.41e-05,0.446,0.7721152504534672,0.23347717465364523,0.507,0.7476102732905179,4,2MsIbNboEVduidfmcThA0U,2019
5445,Streets,Doja Cat,Hot Pink,2019-11-07,0.14393570120993512,0.69,0.208,0.749,0.463,0.0371,0.337,0.6532021766429468,0.0685895980013627,0.19,0.24682015778457578,4,60ynsPSSKe6O3sfwRnIBRf,2019
5446,Cántalo,Ricky Martin,Cántalo,2019-11-12,0.13816585246085133,0.6,0.0339,0.708,0.795,0.0,0.362,0.7830682293846797,0.10629116511469452,0.731,0.27670143174892814,4,7MkFd0UDHlILDrhBjGZH5K,2019
5447,Bolero Falaz,Aterciopelados,Originales - 20 Exitos,1995,0.14267485566351457,0.63,0.163,0.684,0.746,4.87e-06,0.0874,0.7238035440212084,0.00817624347036112,0.662,0.3792494797163933,4,5yMXpZhVnUAFT154F3MQ8G,1995
5448,Donde Estan las Gatas,Various Artists,Gargolas III,2001,0.10278707524994855,0.68,0.246,0.827,0.788,0.0,0.0764,0.530975303474257,0.06893027481262774,0.815,0.3655223408886265,4,1KwC5opXLCsVlnJi2MKvRK,2001
5449,Casi q' me pierdo,Los Cafres,El Paso Gigante,2011-09-27,0.17188588842311261,0.64,0.0216,0.697,0.638,0.00286,0.103,0.7643714245849029,0.0779014308426073,0.598,0.6994281352677746,4,0Nj3EM5QMCIdTbWM3wzJGR,2011
5450,Mega Ñengo Flow,Mister Remix,Mega Ñengo Flow,2019-04-07,0.1530410858003228,0.55,0.124,0.755,0.928,0.0,0.402,0.8665410911120413,0.3368158074040427,0.88,0.7848500569479477,4,0YwwLaqTTIERZDb6C62PZR,2019
5451,Mile High (feat. Travis Scott & Metro Boomin),James Blake,Assume Form,2019-01-18,0.11982654347064707,0.7,0.403,0.754,0.37,6.22e-05,0.107,0.6036347146644342,0.11083352259822847,0.228,0.39537976230940325,4,4cQrSREMqBSvJ8ZzBZjVb8,2019
5452,Season 2 Episode 3,Glass Animals,How To Be A Human Being,2016-08-26,0.15586751734023693,0.65,0.543,0.742,0.289,4.57e-05,0.228,0.6741314357471746,0.10515557574381103,0.71,0.5924315879234571,4,4vcoNCrTtunmJ9q8srpVly,2016
5453,Whatcha Say,Jason Derulo,Jason Derulo (International),2010-02-26,0.13979570835905936,0.72,0.0444,0.615,0.711,0.0,0.145,0.755267196874564,0.0630252100840336,0.711,0.5688772011425368,4,7xkQdy0cy5ymoWT7nedvLz,2010
5454,bloodline,Ariana Grande,"thank u, next",2019-02-08,0.1366472051618121,0.72,0.0815,0.758,0.665,0.000157,0.216,0.7663945862983117,0.062457415398591856,0.643,0.6162245001401336,4,2hloaUoRonYssMuqLCBLTX,2019
5455,Painkiller,Ruel,Painkiller,2019-04-30,0.13426705228609495,0.67,0.105,0.675,0.414,0.0,0.192,0.7203502162690107,0.03917783329548036,0.439,0.47878018092154295,4,1abFkY2jm6KDFMZ7RD9YJh,2019
5456,Too Little Too Late - 2018,JoJo,The High Road (2018),2018-12-20,0.1414421733337666,0.68,0.00302,0.394,0.821,0.019,0.186,0.7972303613785404,0.02044060867590279,0.509,0.2035039386512579,4,3hc7PLcmuZbJGPjhIore1i,2018
5457,Shark Smile - Edit,Big Thief,Shark Smile (Edit),2017-05-08,0.12066421863321743,0.62,0.0769,0.688,0.737,0.641,0.114,0.6226105762522672,0.051555757438110375,0.666,0.4913922133371497,4,4rCrSoFxqRFmnHQyFGlkbA,2017
5458,Alone Again Or - 2015 Remaster,Love,Forever Changes (2015 Remastered Version),1967,0.12247966290796045,0.62,0.664,0.318,0.303,0.000223,0.113,0.4041788754011441,0.008857597092891212,0.226,0.7490712415845244,4,1XuccRABkfUVB4FjSVhjL1,1967
5459,worldstar money (interlude),Joji,In Tongues,2017-11-03,0.07123560697147932,0.74,0.964,0.577,0.387,0.705,0.208,0.6471326915027208,0.28571428571428575,0.459,0.5839579718182197,1,435yU2MvEGfDdmbH0noWZ0,2017
5460,Bitch,Meredith Brooks,Blurring The Edges,1997-01-01,0.16254797676173557,0.68,0.0112,0.617,0.886,9.63e-05,0.0523,0.7397097809404214,0.03702021349080173,0.629,0.28438791391617024,4,3i6qNxyVgIdUZTTi5m25EM,1997
5461,Call Me,Blondie,Call Me,2004-01-01,0.1332770068999881,0.65,0.000646,0.554,0.833,0.0025,0.0737,0.7148039626063903,0.01396774926186691,0.773,0.5607494469191459,4,7HKxTNVlkHsfMLhigmhC0I,2004
5462,Broke Bitch,Tiny Meat Gang,Broke Bitch,2020-01-24,0.08560173600956104,0.68,0.0186,0.798,0.557,0.000947,0.124,0.6892353844007256,0.17329093799682033,0.526,0.7475923838828363,4,0aZgW8Nzg38hN00pEFyIEj,2020
5463,Dancing On My Own,Robyn,Body Talk Pt. 1,2010-06-11,0.1865322053603989,0.56,0.0587,0.678,0.871,0.249,0.0928,0.7805916003906795,0.013399954576425165,0.28,0.4078307900558745,4,3Rc2ajBMInxeNGVkMPC92Y,2010
5464,Nada Y Nadie,Sen Senra,Nada Y Nadie,2020-05-06,0.12743133410601645,0.53,0.73,0.715,0.182,5.92e-05,0.301,0.4801869680479977,0.03213717919600272,0.393,0.47330602217093914,3,5jpYOzDqu7xv75FHk0KIw2,2020
5465,Uno más uno,DJ Alex,Uno más uno,2019-04-01,0.08548908314287056,0.07,0.0613,0.824,0.656,0.0,0.0564,0.8199734896051346,0.055530320236202586,0.794,0.31809752112440887,4,56HBkP5mBsUALQnstFiqIY,2019
5466,Devuélveme a mi chica,Hombres G,Lo Mejor De Los Hombres G,1999-03-26,0.12051979188105012,0.63,0.0143,0.585,0.948,3.36e-05,0.331,0.7707897307101995,0.07324551442198501,0.42,0.73780687788094,4,6pYbhX5gYix4ESpbSUArnA,1999
5467,My Immortal,Evanescence,Fallen,2003-03-04,0.16960539000639088,0.74,0.863,0.19,0.265,0.0,0.134,0.6262383144970002,0.014989779695662047,0.101,0.18113025277733055,4,4UzVcXufOhGUwF56HT7b8M,2003
5468,Venezia,Hombres G,Hombres G (Edición 30 Aniversario),1985,0.175488613755926,0.61,0.224,0.581,0.826,0.00128,0.0506,0.7519185154178875,0.06722689075630252,0.573,0.7151231089405297,4,1wncA7mz0ntqvZ8UzFokGk,1985
5469,Into My Arms - 2011 Remastered Version,Nick Cave & The Bad Seeds,The Boatman's Call (2011 Remastered Version),1997,0.16497434619814627,0.66,0.894,0.484,0.0874,0.154,0.11,0.3266010883214734,0.0193050193050193,0.219,0.2714777247058683,4,407ltk0BtcZI8kgu0HH4Yj,1997
5470,Leave Me Alone - 2015 Remaster,New Order,Power Corruption and Lies,1983-05-02,0.18349924356488553,0.52,0.0489,0.537,0.862,0.505,0.1,0.6805846239709781,0.006359300476947536,0.879,0.5139865352391515,4,0F0imGVd7KnvQPkBmVtPo9,1983
5471,Pale Blue Eyes,The Velvet Underground,The Velvet Underground (45th Anniversary),1969,0.2252096895908029,0.69,0.911,0.637,0.107,0.00146,0.103,0.2930096274591879,0.014194867136043607,0.296,0.2041896992790569,4,11VwZwNF29HrqwalYUMitb,1969
5472,Be Careful,Cardi B,Invasion of Privacy,2018-04-06,0.13223785641814434,0.72,0.0256,0.82,0.568,0.0,0.0952,0.6602832426398771,0.44129002952532365,0.535,0.6180313303159866,4,2Yl4OmDby9iitgNWZPwxkd,2018
5473,Haven't Met You Yet,Michael Bublé,Crazy Love,2009-10-06,0.15664525540065785,0.72,0.152,0.615,0.733,0.0,0.109,0.7796497837309893,0.012605042016806725,0.796,0.440932157402935,4,4fIWvT19w9PR0VVBuPYpWA,2009
5474,What You Did (feat. Ella Mai),Mahalia,LOVE AND COMPROMISE,2019-09-06,0.12946414064277126,0.72,0.148,0.734,0.511,0.0,0.29,0.7762662201758057,0.04178968884851238,0.727,0.45533313058671293,4,2B7UWqNqKgPVGQQ6FXn2PP,2019
5475,Let Me Clear My Throat - Old School Reunion Remix '96,DJ Kool,Let Me Clear My Throat,1996-01-01,0.18955577941702142,0.53,0.169,0.697,0.901,0.0,0.356,0.6978163806334589,0.2686804451510334,0.535,0.325038611304913,4,7k3sn5TIQ3qRVJ8FPTG9kx,1996
5476,Parque Acuático,El Kuelgue,Parque Acuático,2018-12-21,0.10469495264607863,0.62,0.743,0.618,0.499,0.0,0.115,0.637400586019255,0.16534181240063592,0.691,0.24739858196628442,4,0xxFisCrlitQsf8TCOwI1v,2018
5477,Hasta Abajo,Kevin Roldan,Hasta Abajo,2019-07-26,0.1460732171420112,0.59,0.284,0.702,0.669,0.0,0.33,0.7693595646714105,0.39245968657733366,0.638,0.7231912318049815,4,54FoR5osiOJtVae7SCdSnq,2019
5478,Parasite Eve,Bring Me The Horizon,Parasite Eve,2020-06-25,0.19074874438992334,0.77,0.0289,0.589,0.797,4.35e-06,0.383,0.756767127110367,0.1449012037247331,0.232,0.3211267941585121,4,5OxclJsdFESni44YlpNpkR,2020
5479,Canela,Nanpa Básico,Canela,2019-03-22,0.12779095671891305,0.72,0.374,0.867,0.468,0.0,0.112,0.7012348262871494,0.07392686804451509,0.837,0.40738355486383176,4,1yTJg3lyUPmwbnve82twH5,2019
5480,To My Love,Bomba Estéreo,Amanecer,2015-06-02,0.1530057012460418,0.61,0.0676,0.426,0.705,0.0355,0.0998,0.8234616994558392,0.02123552123552123,0.292,0.3657787557320644,4,6z1VtU0MCGo666iKiajfhp,2015
5481,Never Not,Lauv,I met you when I was 18. (the playlist),2018-05-31,0.13022526962669295,0.75,0.693,0.47,0.221,0.0,0.104,0.6249476768522393,0.016693163751987282,0.264,0.5073257124456609,4,4fFfyouye6vrX9o9z4PVMu,2018
5482,Chulo Sin H,Jowell & Randy,Doxis Edition (The Mixtape),2014-10-07,0.18525186220243575,0.53,0.0619,0.734,0.882,0.0,0.305,0.7633947258267056,0.28230751760163525,0.861,0.664352969939832,4,3JrDGB9yr55ZIp7NJJYft7,2014
5483,Lose My Breath,Destiny's Child,Destiny Fulfilled,2004,0.1547872052340255,0.6,0.00727,0.814,0.899,0.219,0.0979,0.7395353704478862,0.04689984101748808,0.545,0.41964972539759204,4,2n4uOdMHzEvcZ0KP7iQnay,2004
5484,Without You (feat. Sandro Cavazza),Avicii,AVĪCI (01),2017-08-10,0.11121293197138905,0.78,0.00163,0.662,0.858,0.0,0.0456,0.7783940281847356,0.02316602316602316,0.295,0.50898942736006,4,6Pgkp4qUoTmJIPn7ReaGxL,2017
5485,24 / 7 / 365,Surfaces,Surf,2017-12-03,0.10783912304076083,0.69,0.264,0.752,0.65,1.38e-06,0.313,0.7313031952002232,0.012491483079718372,0.904,0.5517272223116693,4,0ClnfM4PI0wjlCVTJc9lP7,2017
5486,Lamb's Wool,Foster The People,Lamb's Wool,2020-05-22,0.17959033351747744,0.63,0.111,0.433,0.614,5.61e-05,0.141,0.6824682572903585,0.03122870769929593,0.233,0.7758874636994103,4,7egu63DOhNpivWOpGtzqGS,2020
5487,Échame La Culpa,Luis Fonsi,Échame La Culpa,2017-11-17,0.10547052430521706,0.67,0.0376,0.733,0.892,0.0,0.137,0.8203571926887122,0.021916874858051327,0.675,0.28236641084813685,4,2hl6q70unbviGo3g1R7uFx,2017
5488,Beach Bummer,No Vacation,Amo XO,2015-04-06,0.08703589365858239,0.6,0.0654,0.689,0.783,0.237,0.147,0.7677898702385936,0.02532364297070179,0.756,0.4849102846204763,4,4loxhrC7MqARWyHLofmhtW,2015
5489,Cherry Bomb,The Runaways,The Runaways,1976,0.08018573280328715,0.67,0.0455,0.501,0.813,4.75e-05,0.131,0.6616087623831449,0.047126958891664766,0.495,0.5244756912765285,4,7cdnq45E9aP2XDStHg5vd7,1976
5490,La Estación Eterna,Leiva,La Estación Eterna,2020-05-20,0.12685507136486893,0.57,0.116,0.323,0.439,1.04e-05,0.108,0.7110715780661364,0.03770156711333181,0.371,0.7135786567440084,4,5JFArLc5wo55tcJKFyzpUz,2020
5491,Time,Free Nationals,Time,2019-06-12,0.13187101246763938,0.64,0.518,0.46,0.771,0.000197,0.0774,0.7001185991349239,0.3470361117419941,0.296,0.2396763209836789,4,05v5mPkLAOoa7M5tnXXOwq,2019
5492,Lonely,Akon,Trouble,2004-01-01,0.1503005881779482,0.68,0.331,0.629,0.532,0.0,0.238,0.6724919771173434,0.014535543947308655,0.619,0.247237577297149,4,1IpYDWB31L1CxDQZztadSi,2004
5493,Take Me Home Tonight,Eddie Money,Can't Hold Back,1986-10-15,0.13250721231093635,0.69,0.101,0.608,0.768,1.41e-06,0.0942,0.6016464350495325,0.015898251192368842,0.748,0.5012731295133486,4,7b4yGtR0rujvLi5EBfKKJ2,1986
5494,Dragonball Durag,Thundercat,It Is What It Is,2020-04-03,0.1113934654115982,0.66,0.697,0.648,0.59,0.808,0.111,0.6102623133807729,0.08153531682943448,0.401,0.19325330804963714,4,7eWGnKg4B44sbBPpQp4y2c,2020
5495,Break Free,Ariana Grande,My Everything (Deluxe),2014-08-25,0.13516466455081474,0.74,0.0064,0.687,0.702,4.35e-05,0.204,0.7616506209013535,0.02623211446740858,0.284,0.48491624775637004,4,12KUFSHFgT0XCoiSlvdQi4,2014
5496,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",A$AP Mob,Cozy Tapes: Vol. 1 Friends -,2016-10-31,0.14677657542506597,0.62,0.194,0.732,0.772,1.54e-06,0.242,0.7331170643225896,0.2777651601181013,0.493,0.4434903427014198,4,5VnpYqIzm02X9gOhVElQo3,2016
5497,Caramelo,Ozuna,ENOC,2020-09-04,0.1368977855768224,0.77,0.0529,0.735,0.791,0.000146,0.145,0.7917189898144272,0.051669316375198726,0.697,0.7122965825268192,4,5Jm4w8jmPEBTLjI9vH4fXo,2020
5498,Losing My Religion,R.E.M.,Out Of Time (U.S. Version),1991-01-01,0.17336048556274078,0.0,0.0767,0.672,0.841,0.0,0.135,0.7383493790986465,0.006927095162389281,0.82,0.4579688366518184,4,74EV0g12ihUoOUXMprFpZB,1991
5499,Idioteque,Radiohead,Kid A,2000-10-01,0.20322793791093924,0.59,0.0352,0.615,0.931,2.37e-05,0.0914,0.6752825449979071,0.24710424710424708,0.53,0.5301645229193128,3,7xqeIdLJSf3bgmZ7vUvHrE,2000
5500,Plastic Doll,Lady Gaga,Chromatica,2020-05-29,0.14009394960228483,0.7,0.0019,0.743,0.853,3.49e-05,0.0872,0.7784637923817497,0.019986372927549397,0.422,0.43167737049559624,4,3CidPLqWXqgesJlwYVJZdy,2020
5501,The Truth,Kygo,The Truth,2020-05-22,0.11993269713349004,0.7,0.166,0.629,0.539,0.0,0.189,0.7029789312125018,0.04610492845786963,0.316,0.3652301472298252,4,4NmOJQxl9UZItUQQtMDYBb,2020
5502,Private Idaho,The B-52's,Wild Planet,1980,0.13626230786728627,0.54,0.00724,0.551,0.882,1.13e-05,0.322,0.7098855867168968,0.026118555530320237,0.888,0.702254661681485,4,1y5V5qja332UyMeUurFhDS,1980
5503,Let's Dance - 1999 Remaster,David Bowie,Let's Dance (1999 Remaster),1983-04-14,0.31013261986517765,0.03,0.00388,0.619,0.703,0.205,0.163,0.6189828380075345,0.034181240063593,0.709,0.3959880021705815,4,0F0MA0ns8oXwGw66B2BSXm,1983
5504,Girls in the Hood,Megan Thee Stallion,Girls in the Hood,2020-06-26,0.09146329574627109,0.83,0.00824,0.821,0.863,0.0,0.0377,0.8371703641691084,0.3754258460140813,0.874,0.7834129411975169,4,6WbTTAGKrQtCQvmc5BuYfh,2020
5505,RITMO (Bad Boys For Life),Black Eyed Peas,TRANSLATION,2020-06-19,0.13517477442346645,0.71,0.0295,0.732,0.716,0.000758,0.73,0.7043044509557694,0.038269361798773556,0.666,0.3366548000262378,4,5NyS3oxTlos3Agl2YtZwrC,2020
5506,We Belong,Pat Benatar,Tropico,1984,0.13970905230775896,0.67,0.528,0.706,0.322,2.37e-06,0.576,0.4552462676154597,0.027594821712468767,0.305,0.5159126281328825,4,665Jxlgi1HamPKbW1vwzx4,1984
5507,El Venao,Los Cantantes De Ramon Orlando,Exitos De Los Cantantes De Ramon Orlando,2013-04-24,0.19305090681947018,0.49,0.247,0.841,0.876,0.000496,0.0402,0.5507883354262593,0.053940495116965706,0.889,0.4944572651866164,4,17p0oO1Rn7r6s7lrX6bE4y,2013
5508,Angie,The Rolling Stones,Goats Head Soup (Remastered 2009),1973-08-31,0.17644183032023023,0.73,0.67,0.429,0.554,0.000152,0.105,0.7336054137016883,0.007608448784919374,0.407,0.5227583081390841,4,1GcVa4jFySlun4jLSuMhiq,1973
5509,Culpables,Manuel Turizo,Culpables,2018-07-26,0.14894947591142307,0.67,0.94,0.573,0.31,5.65e-06,0.198,0.5589856285754151,0.31069725187372244,0.764,0.7690298574214207,4,3RD0PGolM0mETGHaprwgMn,2018
